Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Invoice
OD9612,Aditi,Food Grains,Dals & Pulses,Coimbatore,06-03-2018,West,799,0.1,279.65,Tamil Nadu,1208678
OD4904,Aditi,"Eggs, Meat & Fish",Mutton,Bodi,19-03-2018,West,1514,0.32,514.76,Tamil Nadu,1208678
OD9653,Aditi,Fruits & Veggies,Fresh Fruits,Kanyakumari,17-04-2018,West,2414,0.12,386.24,Tamil Nadu,1208678
OD8691,Anu,Food Grains,Atta & Flour,Krishnagiri,24-12-2018,West,953,0.21,428.85,Tamil Nadu,1208691
OD7775,Anu,Oil & Masala,Edible Oil & Ghee,Bodi,30-12-2018,West,997,0.2,438.68,Tamil Nadu,1208691
OD8720,Amy,Oil & Masala,Edible Oil & Ghee,Virudhunagar,14-03-2015,Central,2331,0.21,745.92,Tamil Nadu,1208720
OD1007,Amy,Oil & Masala,Spices,Perambalur,12-05-2015,Central,905,0.19,108.6,Tamil Nadu,1208720
OD3350,Amy,"Eggs, Meat & Fish",Fish,Tirunelveli,26-05-2015,Central,2090,0.26,397.1,Tamil Nadu,1208720
OD3369,Amy,Oil & Masala,Masalas,Tenkasi,26-05-2015,Central,1980,0.31,198,Tamil Nadu,1208720
OD491,Amy,Bakery,Cakes,Tirunelveli,09-06-2015,Central,1917,0.22,843.48,Tamil Nadu,1208720
OD3531,Amy,Beverages,Soft Drinks,Ramanadhapuram,26-07-2015,Central,1409,0.31,591.78,Tamil Nadu,1208720
OD8723,Amy,Snacks,Cookies,Nagercoil,18-09-2018,Central,1073,0.21,300.44,Tamil Nadu,1208723
OD6249,Amy,Beverages,Soft Drinks,Kanyakumari,23-09-2018,Central,2351,0.22,423.18,Tamil Nadu,1208723
OD8758,Arutra,Oil & Masala,Spices,Nagercoil,21-09-2015,East,2380,0.27,1023.4,Tamil Nadu,1208758
OD9339,Arutra,Oil & Masala,Edible Oil & Ghee,Dharmapuri,26-09-2015,East,1285,0.31,398.35,Tamil Nadu,1208758
OD7323,Arutra,"Eggs, Meat & Fish",Chicken,Karur,13-10-2015,East,1413,0.33,339.12,Tamil Nadu,1208758
OD2733,Arutra,Food Grains,Organic Staples,Dindigul,31-10-2015,East,1097,0.32,449.77,Tamil Nadu,1208758
OD6351,Arutra,"Eggs, Meat & Fish",Mutton,Chennai,01-11-2015,East,2014,0.28,725.04,Tamil Nadu,1208758
OD873,Arutra,"Eggs, Meat & Fish",Fish,Salem,10-12-2015,East,1504,0.33,135.36,Tamil Nadu,1208758
OD8760,Amy,Fruits & Veggies,Organic Fruits,Trichy,27-08-2018,East,1464,0.3,483.12,Tamil Nadu,1208760
OD6304,Amy,Beverages,Health Drinks,Trichy,12-09-2018,East,566,0.19,33.96,Tamil Nadu,1208760
OD8734,Amy,Snacks,Cookies,Bodi,14-09-2018,East,847,0.32,245.63,Tamil Nadu,1208760
OD9746,Amy,Fruits & Veggies,Fresh Fruits,Virudhunagar,29-09-2018,East,1582,0.14,585.34,Tamil Nadu,1208760
OD7903,Amy,"Eggs, Meat & Fish",Fish,Salem,13-11-2018,East,635,0.27,190.5,Tamil Nadu,1208760
OD948,Amy,Snacks,Chocolates,Tenkasi,28-11-2018,East,2480,0.19,248,Tamil Nadu,1208760
OD952,Amy,Food Grains,Atta & Flour,Virudhunagar,28-11-2018,East,2279,0.16,113.95,Tamil Nadu,1208760
OD9269,Amy,Oil & Masala,Masalas,Madurai,30-11-2018,East,716,0.33,207.64,Tamil Nadu,1208760
OD8768,Aditi,Food Grains,Organic Staples,Coimbatore,25-07-2017,South,1991,0.28,816.31,Tamil Nadu,1208768
OD7581,Aditi,Snacks,Chocolates,Ooty,28-11-2017,South,1649,0.29,527.68,Tamil Nadu,1208768
OD8795,Alan,Food Grains,Dals & Pulses,Tirunelveli,07-12-2015,West,1279,0.21,306.96,Tamil Nadu,1208795
OD9721,Alan,Bakery,Cakes,Chennai,16-12-2015,West,2259,0.12,406.62,Tamil Nadu,1208795
OD8829,Anu,"Eggs, Meat & Fish",Chicken,Salem,05-12-2018,West,791,0.17,55.37,Tamil Nadu,1208829
OD8659,Anu,Oil & Masala,Masalas,Theni,14-12-2018,West,743,0.12,200.61,Tamil Nadu,1208829
OD9580,Anu,"Eggs, Meat & Fish",Fish,Ooty,14-12-2018,West,726,0.13,130.68,Tamil Nadu,1208829
OD8664,Anu,"Eggs, Meat & Fish",Mutton,Karur,15-12-2018,West,2037,0.12,305.55,Tamil Nadu,1208829
OD7678,Anu,Oil & Masala,Edible Oil & Ghee,Bodi,22-12-2018,West,888,0.1,399.6,Tamil Nadu,1208829
OD7808,Anu,Bakery,Cakes,Dharmapuri,24-12-2018,West,2204,0.16,528.96,Tamil Nadu,1208829
OD8930,Arutra,Beverages,Soft Drinks,Tirunelveli,17-09-2018,Central,1364,0.15,531.96,Tamil Nadu,1208930
OD6997,Arutra,Bakery,Breads & Buns,Krishnagiri,01-12-2018,Central,2106,0.32,231.66,Tamil Nadu,1208930
OD674,Arutra,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,05-12-2018,Central,1292,0.29,297.16,Tamil Nadu,1208930
OD3416,Arutra,Fruits & Veggies,Fresh Vegetables,Cumbum,22-12-2018,Central,2322,0.16,673.38,Tamil Nadu,1208930
OD2706,Arutra,Oil & Masala,Edible Oil & Ghee,Dharmapuri,23-12-2018,Central,947,0.25,331.45,Tamil Nadu,1208930
OD6494,Arutra,Fruits & Veggies,Organic Vegetables,Chennai,26-12-2018,Central,741,0.16,244.53,Tamil Nadu,1208930
OD8948,Aditi,Oil & Masala,Edible Oil & Ghee,Pudukottai,03-09-2018,East,1682,0.34,151.38,Tamil Nadu,1208948
OD6027,Aditi,Snacks,Cookies,Madurai,09-09-2018,East,2488,0.15,945.44,Tamil Nadu,1208948
OD9284,Aditi,Bakery,Breads & Buns,Dharmapuri,22-09-2018,East,501,0.15,140.28,Tamil Nadu,1208948
OD7352,Aditi,Food Grains,Dals & Pulses,Perambalur,25-09-2018,East,2368,0.19,426.24,Tamil Nadu,1208948
OD3989,Aditi,Snacks,Cookies,Madurai,03-11-2018,East,1232,0.28,184.8,Tamil Nadu,1208948
OD8968,Alan,Snacks,Chocolates,Cumbum,19-09-2017,East,1125,0.22,236.25,Tamil Nadu,1208968
OD1671,Alan,Food Grains,Organic Staples,Cumbum,24-09-2017,East,1624,0.27,519.68,Tamil Nadu,1208968
OD8214,Alan,"Eggs, Meat & Fish",Mutton,Salem,05-11-2017,East,871,0.21,113.23,Tamil Nadu,1208968
OD9880,Alan,Beverages,Soft Drinks,Perambalur,13-11-2017,East,1591,0.13,604.58,Tamil Nadu,1208968
OD3640,Alan,Food Grains,Dals & Pulses,Dharmapuri,10-12-2017,East,647,0.3,232.92,Tamil Nadu,1208968
OD6016,Alan,Beverages,Soft Drinks,Salem,25-12-2017,East,1319,0.31,342.94,Tamil Nadu,1208968
OD8975,Arvind,Food Grains,Atta & Flour,Nagercoil,13-05-2018,East,2025,0.33,121.5,Tamil Nadu,1208975
OD989,Arvind,Oil & Masala,Spices,Salem,21-05-2018,East,1862,0.14,409.64,Tamil Nadu,1208975
OD3609,Arvind,Bakery,Biscuits,Tenkasi,08-06-2018,East,1797,0.27,179.7,Tamil Nadu,1208975
OD5312,Arvind,"Eggs, Meat & Fish",Mutton,Theni,04-09-2018,East,1286,0.15,450.1,Tamil Nadu,1208975
OD8746,Arvind,Snacks,Noodles,Ooty,14-09-2018,East,1960,0.16,862.4,Tamil Nadu,1208975
OD718,Arvind,Bakery,Breads & Buns,Namakkal,24-09-2018,East,2146,0.21,643.8,Tamil Nadu,1208975
OD8984,Amrish,"Eggs, Meat & Fish",Eggs,Pudukottai,11-01-2017,East,706,0.24,63.54,Tamil Nadu,1208984
OD9882,Amrish,Oil & Masala,Edible Oil & Ghee,Chennai,09-03-2017,East,2213,0.34,531.12,Tamil Nadu,1208984
OD1040,Amrish,Beverages,Health Drinks,Virudhunagar,17-05-2017,East,517,0.33,82.72,Tamil Nadu,1208984
OD2092,Amrish,Food Grains,Dals & Pulses,Pudukottai,17-05-2017,East,1308,0.3,366.24,Tamil Nadu,1208984
OD5804,Amrish,Food Grains,Organic Staples,Viluppuram,24-07-2017,East,568,0.25,232.88,Tamil Nadu,1208984
OD7368,Amrish,Snacks,Noodles,Salem,01-09-2017,East,2394,0.18,957.6,Tamil Nadu,1208984
OD9030,Adavan,Snacks,Chocolates,Tirunelveli,12-04-2016,West,760,0.18,273.6,Tamil Nadu,1209030
OD6206,Adavan,Beverages,Soft Drinks,Madurai,28-06-2016,West,801,0.12,184.23,Tamil Nadu,1209030
OD1993,Adavan,Fruits & Veggies,Fresh Fruits,Virudhunagar,02-08-2016,West,981,0.26,245.25,Tamil Nadu,1209030
OD2580,Adavan,Fruits & Veggies,Organic Fruits,Chennai,08-08-2016,West,585,0.26,175.5,Tamil Nadu,1209030
OD4653,Adavan,Bakery,Breads & Buns,Krishnagiri,16-08-2016,West,609,0.24,146.16,Tamil Nadu,1209030
OD779,Adavan,Food Grains,Dals & Pulses,Salem,21-08-2016,West,1072,0.15,182.24,Tamil Nadu,1209030
OD9077,Amrish,Bakery,Breads & Buns,Namakkal,11-08-2017,Central,667,0.22,166.75,Tamil Nadu,1209077
OD3280,Amrish,Fruits & Veggies,Fresh Fruits,Theni,04-09-2017,Central,1859,0.28,204.49,Tamil Nadu,1209077
OD444,Amrish,Food Grains,Dals & Pulses,Karur,05-09-2017,Central,1648,0.23,313.12,Tamil Nadu,1209077
OD3140,Amrish,Food Grains,Organic Staples,Namakkal,24-09-2017,Central,1752,0.24,438,Tamil Nadu,1209077
OD4805,Amrish,Oil & Masala,Masalas,Viluppuram,01-10-2017,Central,734,0.35,110.1,Tamil Nadu,1209077
OD8094,Amrish,Oil & Masala,Edible Oil & Ghee,Dindigul,02-10-2017,Central,2077,0.12,311.55,Tamil Nadu,1209077
OD5239,Amrish,Oil & Masala,Spices,Ooty,05-11-2017,Central,965,0.35,366.7,Tamil Nadu,1209077
OD9079,Amy,Snacks,Chocolates,Nagercoil,14-01-2018,Central,1649,0.12,478.21,Tamil Nadu,1209079
OD2058,Amy,Beverages,Soft Drinks,Namakkal,15-01-2018,Central,766,0.11,137.88,Tamil Nadu,1209079
OD9081,Anu,Fruits & Veggies,Organic Fruits,Dindigul,01-12-2016,Central,505,0.34,196.95,Tamil Nadu,1209081
OD3301,Anu,"Eggs, Meat & Fish",Fish,Chennai,05-12-2016,Central,609,0.33,115.71,Tamil Nadu,1209081
OD4804,Anu,Food Grains,Atta & Flour,Namakkal,11-12-2016,Central,1838,0.14,716.82,Tamil Nadu,1209081
OD9082,Arutra,Bakery,Cakes,Dharmapuri,15-10-2017,Central,1055,0.32,253.2,Tamil Nadu,1209082
OD2423,Arutra,Beverages,Health Drinks,Salem,05-11-2017,Central,2014,0.14,382.66,Tamil Nadu,1209082
OD6928,Arutra,Fruits & Veggies,Organic Fruits,Perambalur,20-11-2017,Central,2305,0.34,345.75,Tamil Nadu,1209082
OD1229,Arutra,"Eggs, Meat & Fish",Mutton,Namakkal,01-12-2017,Central,2194,0.29,153.58,Tamil Nadu,1209082
OD9090,Akash,Oil & Masala,Edible Oil & Ghee,Dindigul,30-05-2017,Central,1354,0.11,135.4,Tamil Nadu,1209090
OD2052,Akash,Bakery,Breads & Buns,Madurai,15-06-2017,Central,1554,0.35,497.28,Tamil Nadu,1209090
OD9143,Akash,Snacks,Cookies,Ramanadhapuram,25-07-2017,Central,1544,0.31,216.16,Tamil Nadu,1209090
OD3496,Akash,Food Grains,Atta & Flour,Namakkal,11-09-2017,Central,2227,0.18,1002.15,Tamil Nadu,1209090
OD458,Akash,Food Grains,Dals & Pulses,Perambalur,26-09-2017,Central,1542,0.2,647.64,Tamil Nadu,1209090
OD3151,Akash,"Eggs, Meat & Fish",Eggs,Chennai,30-10-2017,Central,2385,0.12,310.05,Tamil Nadu,1209090
OD9101,Amrish,Food Grains,Dals & Pulses,Viluppuram,10-11-2016,Central,2266,0.32,589.16,Tamil Nadu,1209101
OD6898,Amrish,Fruits & Veggies,Fresh Vegetables,Chennai,10-12-2016,Central,2451,0.16,147.06,Tamil Nadu,1209101
OD45,Amrish,Bakery,Biscuits,Krishnagiri,11-03-2017,Central,1663,0.17,731.72,Tamil Nadu,1209101
OD8937,Amrish,Beverages,Health Drinks,Bodi,12-06-2017,Central,2404,0.35,552.92,Tamil Nadu,1209101
OD9104,Esther,Bakery,Breads & Buns,Karur,22-10-2018,Central,1383,0.15,221.28,Tamil Nadu,1209104
OD6980,Esther,Food Grains,Rice,Theni,27-10-2018,Central,2323,0.26,278.76,Tamil Nadu,1209104
OD9108,Adavan,"Eggs, Meat & Fish",Fish,Ooty,21-01-2018,Central,1016,0.3,314.96,Tamil Nadu,1209108
OD1531,Adavan,Beverages,Soft Drinks,Bodi,09-02-2018,Central,1525,0.15,640.5,Tamil Nadu,1209108
OD7986,Adavan,Food Grains,Atta & Flour,Coimbatore,14-03-2018,Central,1739,0.3,156.51,Tamil Nadu,1209108
OD469,Adavan,Bakery,Biscuits,Viluppuram,31-03-2018,Central,1224,0.16,208.08,Tamil Nadu,1209108
OD9151,Esther,Bakery,Cakes,Namakkal,04-11-2018,Central,1194,0.29,202.98,Tamil Nadu,1209151
OD8718,Esther,Fruits & Veggies,Fresh Fruits,Madurai,05-11-2018,Central,957,0.25,114.84,Tamil Nadu,1209151
OD9096,Esther,Snacks,Noodles,Dharmapuri,11-11-2018,Central,801,0.25,64.08,Tamil Nadu,1209151
OD3363,Esther,Food Grains,Organic Staples,Pudukottai,12-11-2018,Central,1974,0.18,829.08,Tamil Nadu,1209151
OD209,Esther,"Eggs, Meat & Fish",Mutton,Pudukottai,01-12-2018,Central,2194,0.2,153.58,Tamil Nadu,1209151
OD3223,Esther,Snacks,Cookies,Viluppuram,04-12-2018,Central,985,0.32,128.05,Tamil Nadu,1209151
OD5937,Esther,Food Grains,Rice,Theni,28-12-2018,Central,633,0.22,69.63,Tamil Nadu,1209151
OD9165,Anu,"Eggs, Meat & Fish",Eggs,Karur,17-08-2018,Central,508,0.1,71.12,Tamil Nadu,1209165
OD6260,Anu,Snacks,Noodles,Ooty,08-09-2018,Central,1811,0.22,235.43,Tamil Nadu,1209165
OD1503,Anu,Beverages,Health Drinks,Vellore,11-09-2018,Central,2004,0.34,380.76,Tamil Nadu,1209165
OD3366,Anu,Snacks,Chocolates,Coimbatore,11-09-2018,Central,1608,0.24,611.04,Tamil Nadu,1209165
OD6964,Anu,Beverages,Soft Drinks,Tenkasi,22-09-2018,Central,1669,0.25,650.91,Tamil Nadu,1209165
OD9170,Amrish,Beverages,Soft Drinks,Virudhunagar,17-03-2018,Central,780,0.22,171.6,Tamil Nadu,1209170
OD2446,Amrish,Snacks,Noodles,Chennai,20-03-2018,Central,589,0.25,164.92,Tamil Nadu,1209170
OD1463,Amrish,Bakery,Cakes,Karur,22-05-2018,Central,2319,0.3,602.94,Tamil Nadu,1209170
OD1236,Amrish,Fruits & Veggies,Fresh Fruits,Cumbum,30-05-2018,Central,1336,0.26,440.88,Tamil Nadu,1209170
OD7115,Amrish,Fruits & Veggies,Fresh Vegetables,Namakkal,04-06-2018,Central,1324,0.35,251.56,Tamil Nadu,1209170
OD8730,Amrish,Snacks,Chocolates,Krishnagiri,02-07-2018,Central,1631,0.12,342.51,Tamil Nadu,1209170
OD9174,Amrish,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,12-11-2018,Central,2497,0.3,399.52,Tamil Nadu,1209174
OD2653,Amrish,Food Grains,Rice,Trichy,19-11-2018,Central,1149,0.35,195.33,Tamil Nadu,1209174
OD210,Amrish,Beverages,Soft Drinks,Vellore,01-12-2018,Central,1942,0.29,504.92,Tamil Nadu,1209174
OD7048,Amrish,Fruits & Veggies,Organic Vegetables,Pudukottai,02-12-2018,Central,1337,0.32,93.59,Tamil Nadu,1209174
OD2062,Amrish,Snacks,Noodles,Chennai,11-12-2018,Central,1778,0.21,551.18,Tamil Nadu,1209174
OD5285,Adavan,Snacks,Cookies,Virudhunagar,02-07-2015,East,1647,0.29,510.57,Tamil Nadu,1209215
OD9215,Adavan,Snacks,Chocolates,Bodi,14-07-2015,East,2310,0.26,623.7,Tamil Nadu,1209215
OD2501,Adavan,Beverages,Health Drinks,Kanyakumari,10-10-2015,East,2440,0.24,512.4,Tamil Nadu,1209215
OD9225,Aditi,Fruits & Veggies,Organic Fruits,Perambalur,15-01-2017,East,1032,0.13,278.64,Tamil Nadu,1209225
OD1618,Aditi,Bakery,Biscuits,Viluppuram,16-02-2017,East,2007,0.26,501.75,Tamil Nadu,1209225
OD6652,Aditi,Bakery,Cakes,Ooty,25-03-2017,East,811,0.33,121.65,Tamil Nadu,1209225
OD1173,Aditi,Food Grains,Organic Staples,Dindigul,04-06-2017,East,683,0.1,293.69,Tamil Nadu,1209225
OD2794,Aditi,Fruits & Veggies,Organic Vegetables,Bodi,27-08-2017,East,1537,0.12,322.77,Tamil Nadu,1209225
OD5750,Aditi,Oil & Masala,Edible Oil & Ghee,Coimbatore,11-12-2017,East,1358,0.23,543.2,Tamil Nadu,1209225
OD9345,Anu,"Eggs, Meat & Fish",Mutton,Pudukottai,03-03-2015,East,2472,0.27,914.64,Tamil Nadu,1209345
OD3929,Anu,Snacks,Chocolates,Perambalur,23-05-2015,East,1811,0.29,814.95,Tamil Nadu,1209345
OD5299,Anu,"Eggs, Meat & Fish",Fish,Dharmapuri,17-06-2015,East,2251,0.34,607.77,Tamil Nadu,1209345
OD2104,Anu,Bakery,Cakes,Namakkal,21-06-2015,East,1614,0.32,161.4,Tamil Nadu,1209345
OD2134,Anu,Fruits & Veggies,Organic Vegetables,Pudukottai,21-06-2015,East,1951,0.27,234.12,Tamil Nadu,1209345
OD3808,Anu,Oil & Masala,Masalas,Theni,30-06-2015,East,2484,0.17,819.72,Tamil Nadu,1209345
OD9352,Arutra,Beverages,Health Drinks,Madurai,07-06-2017,East,1261,0.15,75.66,Tamil Nadu,1209352
OD3617,Arutra,Beverages,Soft Drinks,Karur,23-06-2017,East,1661,0.33,548.13,Tamil Nadu,1209352
OD599,Arutra,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,14-07-2017,East,1925,0.16,712.25,Tamil Nadu,1209352
OD2184,Arutra,Bakery,Breads & Buns,Trichy,19-08-2017,East,993,0.11,148.95,Tamil Nadu,1209352
OD9367,Amy,Snacks,Cookies,Kanyakumari,21-08-2016,East,665,0.23,66.5,Tamil Nadu,1209367
OD9261,Amy,"Eggs, Meat & Fish",Eggs,Krishnagiri,22-08-2016,East,1309,0.15,327.25,Tamil Nadu,1209367
OD9293,Amy,Bakery,Biscuits,Tirunelveli,01-09-2016,East,1697,0.35,695.77,Tamil Nadu,1209367
OD6671,Amy,Snacks,Noodles,Namakkal,05-10-2016,East,1856,0.16,686.72,Tamil Nadu,1209367
OD2726,Amy,Snacks,Noodles,Dharmapuri,05-12-2016,East,2351,0.3,517.22,Tamil Nadu,1209367
OD9387,Akash,Snacks,Noodles,Chennai,06-01-2015,South,1495,0.19,194.35,Tamil Nadu,1209387
OD768,Akash,Food Grains,Atta & Flour,Namakkal,13-01-2015,South,1367,0.13,136.7,Tamil Nadu,1209387
OD1343,Akash,Food Grains,Dals & Pulses,Namakkal,21-01-2015,South,2312,0.26,485.52,Tamil Nadu,1209387
OD6081,Akash,Beverages,Health Drinks,Bodi,08-04-2015,South,1955,0.2,97.75,Tamil Nadu,1209387
OD9430,Esther,Oil & Masala,Edible Oil & Ghee,Kanyakumari,31-01-2017,South,873,0.34,157.14,Tamil Nadu,1209430
OD9421,Esther,"Eggs, Meat & Fish",Fish,Theni,11-03-2017,South,979,0.3,88.11,Tamil Nadu,1209430
OD433,Esther,Beverages,Soft Drinks,Madurai,15-04-2017,South,1987,0.34,258.31,Tamil Nadu,1209430
OD4884,Esther,Food Grains,Rice,Kanyakumari,14-06-2017,South,1416,0.29,198.24,Tamil Nadu,1209430
OD9431,Anu,Food Grains,Organic Staples,Theni,26-01-2015,South,1991,0.33,696.85,Tamil Nadu,1209431
OD1745,Anu,Beverages,Soft Drinks,Trichy,11-02-2015,South,2010,0.15,402,Tamil Nadu,1209431
OD9477,Akash,Bakery,Biscuits,Ramanadhapuram,21-02-2017,South,1599,0.27,223.86,Tamil Nadu,1209477
OD9426,Akash,Fruits & Veggies,Organic Fruits,Trichy,08-04-2017,South,543,0.16,48.87,Tamil Nadu,1209477
OD9467,Akash,Beverages,Health Drinks,Dindigul,05-05-2017,South,1570,0.22,298.3,Tamil Nadu,1209477
OD6772,Akash,Snacks,Cookies,Ooty,26-05-2017,South,1063,0.27,265.75,Tamil Nadu,1209477
OD6742,Akash,Fruits & Veggies,Fresh Fruits,Chennai,16-07-2017,South,571,0.2,222.69,Tamil Nadu,1209477
OD9494,Arvind,Fruits & Veggies,Organic Fruits,Vellore,07-01-2017,West,1593,0.15,334.53,Tamil Nadu,1209494
OD4413,Arvind,"Eggs, Meat & Fish",Chicken,Trichy,05-02-2017,West,2390,0.19,215.1,Tamil Nadu,1209494
OD1364,Arvind,Oil & Masala,Masalas,Dindigul,16-05-2017,West,723,0.2,253.05,Tamil Nadu,1209494
OD502,Arvind,"Eggs, Meat & Fish",Fish,Ramanadhapuram,30-05-2017,West,548,0.15,115.08,Tamil Nadu,1209494
OD7838,Arvind,Fruits & Veggies,Organic Vegetables,Dharmapuri,15-07-2017,West,1668,0.29,383.64,Tamil Nadu,1209494
OD5760,Arvind,Food Grains,Organic Staples,Vellore,24-09-2017,West,2108,0.32,927.52,Tamil Nadu,1209494
OD9524,Amrish,Food Grains,Rice,Trichy,03-10-2017,West,2208,0.33,772.8,Tamil Nadu,1209524
OD2554,Amrish,Beverages,Soft Drinks,Dindigul,22-10-2017,West,1911,0.17,114.66,Tamil Nadu,1209524
OD2566,Amrish,Bakery,Breads & Buns,Bodi,04-11-2017,West,1344,0.28,188.16,Tamil Nadu,1209524
OD9571,Akash,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,16-06-2018,West,2105,0.26,799.9,Tamil Nadu,1209571
OD2318,Akash,Food Grains,Dals & Pulses,Bodi,29-06-2018,West,1363,0.24,231.71,Tamil Nadu,1209571
OD8321,Akash,Food Grains,Atta & Flour,Dindigul,18-08-2018,West,2065,0.2,805.35,Tamil Nadu,1209571
OD4924,Akash,"Eggs, Meat & Fish",Chicken,Bodi,21-08-2018,West,2200,0.33,396,Tamil Nadu,1209571
OD9582,Aditi,Beverages,Health Drinks,Namakkal,23-10-2017,West,1937,0.22,174.33,Tamil Nadu,1209582
OD9626,Aditi,Fruits & Veggies,Fresh Vegetables,Viluppuram,04-11-2017,West,1254,0.22,250.8,Tamil Nadu,1209582
OD8663,Aditi,Food Grains,Atta & Flour,Virudhunagar,24-11-2017,West,1259,0.24,226.62,Tamil Nadu,1209582
OD9559,Aditi,Bakery,Breads & Buns,Dindigul,24-11-2017,West,1618,0.21,420.68,Tamil Nadu,1209582
OD4690,Aditi,Beverages,Health Drinks,Pudukottai,06-12-2017,West,900,0.12,54,Tamil Nadu,1209582
OD9629,Aditi,Beverages,Soft Drinks,Viluppuram,15-12-2017,West,1497,0.33,553.89,Tamil Nadu,1209582
OD9603,Arutra,Food Grains,Organic Staples,Bodi,30-05-2017,West,2044,0.19,899.36,Tamil Nadu,1209603
OD8793,Arutra,Snacks,Cookies,Theni,14-06-2017,West,1883,0.12,301.28,Tamil Nadu,1209603
OD6550,Arutra,Beverages,Health Drinks,Kanyakumari,28-06-2017,West,1450,0.16,275.5,Tamil Nadu,1209603
OD5534,Arutra,Oil & Masala,Edible Oil & Ghee,Virudhunagar,18-07-2017,West,2367,0.27,284.04,Tamil Nadu,1209603
OD8064,Arutra,Beverages,Soft Drinks,Tirunelveli,15-08-2017,West,2402,0.16,1056.88,Tamil Nadu,1209603
OD8689,Arutra,Fruits & Veggies,Fresh Vegetables,Ooty,24-09-2017,West,1037,0.2,414.8,Tamil Nadu,1209603
OD9596,Arutra,"Eggs, Meat & Fish",Fish,Cumbum,26-09-2017,West,750,0.29,150,Tamil Nadu,1209603
OD9607,Amy,Snacks,Noodles,Madurai,30-01-2018,West,635,0.17,254,Tamil Nadu,1209607
OD9673,Amy,Beverages,Soft Drinks,Chennai,06-03-2018,West,1406,0.27,421.8,Tamil Nadu,1209607
OD4727,Amy,Bakery,Breads & Buns,Madurai,08-03-2018,West,2279,0.31,592.54,Tamil Nadu,1209607
OD6435,Amy,Fruits & Veggies,Organic Fruits,Ramanadhapuram,28-03-2018,West,1909,0.32,267.26,Tamil Nadu,1209607
OD5530,Amy,Bakery,Cakes,Dharmapuri,17-04-2018,West,771,0.11,177.33,Tamil Nadu,1209607
OD3032,Amy,Oil & Masala,Masalas,Chennai,08-05-2018,West,1163,0.35,116.3,Tamil Nadu,1209607
OD9613,Esther,Snacks,Chocolates,Theni,18-03-2015,West,1647,0.25,230.58,Tamil Nadu,1209613
OD5138,Esther,Beverages,Soft Drinks,Salem,23-03-2015,West,1813,0.11,199.43,Tamil Nadu,1209613
OD9519,Esther,Bakery,Biscuits,Tenkasi,26-04-2015,West,1244,0.27,522.48,Tamil Nadu,1209613
OD747,Esther,Oil & Masala,Spices,Salem,27-05-2015,West,637,0.13,267.54,Tamil Nadu,1209613
OD5635,Esther,Food Grains,Rice,Cumbum,12-08-2015,West,944,0.35,94.4,Tamil Nadu,1209613
OD475,Esther,"Eggs, Meat & Fish",Fish,Namakkal,09-11-2015,West,2115,0.19,359.55,Tamil Nadu,1209613
OD9652,Adavan,Beverages,Soft Drinks,Nagercoil,27-10-2017,West,1936,0.14,484,Tamil Nadu,1209652
OD8279,Adavan,Oil & Masala,Spices,Dharmapuri,20-11-2017,West,1492,0.17,149.2,Tamil Nadu,1209652
OD7744,Adavan,Food Grains,Organic Staples,Salem,08-12-2017,West,1269,0.33,139.59,Tamil Nadu,1209652
OD6486,Adavan,Beverages,Soft Drinks,Coimbatore,09-12-2017,West,2444,0.31,708.76,Tamil Nadu,1209652
OD4485,Adavan,Snacks,Cookies,Dharmapuri,10-12-2017,West,1724,0.29,293.08,Tamil Nadu,1209652
OD7767,Adavan,Bakery,Cakes,Karur,17-12-2017,West,1189,0.2,321.03,Tamil Nadu,1209652
OD7772,Adavan,Beverages,Health Drinks,Salem,26-12-2017,West,646,0.33,103.36,Tamil Nadu,1209652
OD9689,Alan,Oil & Masala,Edible Oil & Ghee,Madurai,13-06-2018,Central,523,0.27,172.59,Tamil Nadu,1209689
OD2063,Alan,"Eggs, Meat & Fish",Chicken,Salem,29-06-2018,Central,1547,0.29,340.34,Tamil Nadu,1209689
OD8001,Alan,Fruits & Veggies,Fresh Fruits,Tirunelveli,03-07-2018,Central,1492,0.26,119.36,Tamil Nadu,1209689
OD1497,Alan,Beverages,Health Drinks,Coimbatore,21-07-2018,Central,1632,0.19,163.2,Tamil Nadu,1209689
OD1489,Alan,"Eggs, Meat & Fish",Eggs,Karur,22-07-2018,Central,1850,0.29,481,Tamil Nadu,1209689
OD1431,Alan,Bakery,Biscuits,Vellore,29-07-2018,Central,1374,0.22,357.24,Tamil Nadu,1209689
OD9707,Akash,"Eggs, Meat & Fish",Mutton,Kanyakumari,06-04-2015,East,523,0.3,83.68,Tamil Nadu,1209707
OD1572,Akash,Bakery,Breads & Buns,Tenkasi,04-06-2015,East,832,0.11,208,Tamil Nadu,1209707
OD7140,Akash,Fruits & Veggies,Fresh Fruits,Virudhunagar,08-09-2015,East,1241,0.24,86.87,Tamil Nadu,1209707
OD1269,Akash,Bakery,Breads & Buns,Viluppuram,29-09-2015,East,728,0.26,167.44,Tamil Nadu,1209707
